FileName,Description,Keywords,FirstName,AssetType,Source name,ExpirationDate,Language,Folder_path
UP&GO_Generic.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Generic/UP&GO_Generic.ai
UP&GO_Generic.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Generic/UP&GO_Generic.ai
UP&GO_Hang_Ten.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Surfer/UP&GO_Hang_Ten.ai
UP&GO_Hang_Ten.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Surfer/UP&GO_Hang_Ten.ai
UP&GO_Hang_Ten.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Surfer/UP&GO_Hang_Ten.png
UP&GO_Hang_Ten.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/PNG/UP&GO_Hang_Ten.png
UP&GO_Hang_Ten.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Surfer/UP&GO_Hang_Ten.png
UP&GO_hanggliding.pdf,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/UP&GO_hanggliding.pdf
UP&GO_Hiker.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Adventurer/UP&GO_Hiker.ai
UP&GO_Hiker.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Adventurer/UP&GO_Hiker.ai
UP&GO_Hiker.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/UP&GO_Hiker.png
UP&GO_Hiker.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/PNG/UP&GO_Hiker.png
UP&GO_Hiker.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Adventurer/UP&GO_Hiker.png
UP&GO_Hoodie_Snowboarder_v4_BlueOptions_Reduced.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder%20V2/UP&GO_Hoodie_Snowboarder_v4_BlueOptions_Reduced.ai
UP&GO_Kayak.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Adventurer/UP&GO_Kayak.ai
UP&GO_Kayak.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Adventurer/UP&GO_Kayak.ai
UP&GO_Kayak.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/PNG/UP&GO_Kayak.png
UP&GO_Kayak.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Adventurer/UP&GO_Kayak.png
UP&GO_Kayak-solo.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Adventurer/UP&GO_Kayak-solo.ai
UP&GO_lifter.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Protein/UP&GO_lifter.ai
UP&GO_lifter.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Protein/UP&GO_lifter.png
UP&GO_lifter.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/PNG/UP&GO_lifter.png
UP&GO_pattern-0523.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Tropical%20shirt/UP&GO_pattern-0523.ai
UP&GO_pattern-0523.pdf,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Tropical%20shirt/UP&GO_pattern-0523.pdf
UP&GO_Peace-Generic.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Generic/UP&GO_Peace-Generic.ai
UP&GO_Peace-Generic.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Generic/UP&GO_Peace-Generic.ai
UP&GO_skater.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Skater/UP&GO_skater.ai
UP&GO_skater.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Skater/UP&GO_skater.png
UP&GO_skater.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/PNG/UP&GO_skater.png
UP&GO_Sleep.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Generic/UP&GO_Sleep.ai
UP&GO_Sleep.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Generic/UP&GO_Sleep.ai
UP&GO_snorkeling.pdf,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/UP&GO_snorkeling.pdf
UP&GO_Surfer.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Surfer/UP&GO_Surfer.ai
UP&GO_Surfer.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Surfer/UP&GO_Surfer.ai
UP&GO_Surfer.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Surfer/UP&GO_Surfer.png
UP&GO_Surfer.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/PNG/UP&GO_Surfer.png
UP&GO_Surfer.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Surfer/UP&GO_Surfer.png
UP&GO_Winter-1_Dark.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-1_Dark.ai
UP&GO_Winter-1_Dark.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-1_Dark.ai
UP&GO_Winter-1_Dark.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-1_Dark.jpg
UP&GO_Winter-1_Dark.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-1_Dark.jpg
UP&GO_Winter-1_Light.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-1_Light.ai
UP&GO_Winter-1_Light.ai,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-1_Light.ai
UP&GO_Winter-1_Light.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-1_Light.jpg
UP&GO_Winter-1_Light.jpg,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-1_Light.jpg
UP&GO_Winter-1_Light.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-1_Light.png
UP&GO_Winter-1_Light.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-1_Light.png
UP&GO_Winter-2_Dark.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-2_Dark.ai
UP&GO_Winter-2_Dark.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-2_Dark.ai
UP&GO_Winter-2_Dark.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-2_Dark.jpg
UP&GO_Winter-2_Dark.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-2_Dark.jpg
UP&GO_Winter-2_Light.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-2_Light.ai
UP&GO_Winter-2_Light.ai,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-2_Light.ai
UP&GO_Winter-2_Light.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-2_Light.jpg
UP&GO_Winter-2_Light.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-2_Light.jpg
UP&GO_Winter-2_Light.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Snowboarder/UP&GO_Winter-2_Light.png
UP&GO_Winter-2_Light.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/Files%20from%20Adrian/UPGO%20Character/Snowboarder/UP&GO_Winter-2_Light.png
UPDATE SAN3854_UP&GO_PocketMoney_KV_V8_Lscp[51].pdf,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Consumer%20Promos%20KVs/Pocket%20Money/UPDATE%20SAN3854_UP&GO_PocketMoney_KV_V8_Lscp%5B51%5D.pdf
UpGo Logo final.ep,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/Mono%20(white)/UpGo%20Logo%20final.eps
UPGO Logo HIRES.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/UPGO%20Logo%20HIRES.jpg
UpGo Logo_onecol_0617.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/UpGo%20Logo_onecol_0617.png
UpGo Logo_onecol_0617_PMS293.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/UpGo%20Logo_onecol_0617_PMS293.png
UpGo Logo_onecol_0617_wht.eps,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/Mono%20(white)/UpGo%20Logo_onecol_0617_wht.eps
UpGo Logo_onecol_0617_wht.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/UpGo%20Logo_onecol_0617_wht.png
UpGo Logo_onecol_0617_wht.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/Mono%20(white)/UpGo%20Logo_onecol_0617_wht.png
UpGo_Protein_Energize_CMYK_logo_HR.jpg,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/Protein/UpGo_Protein_Energize_CMYK_logo_HR.jpg
UpGo_Protein_Energize_TT_logo.eps,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/Protein/UpGo_Protein_Energize_TT_logo.eps
UpGo-Logo.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/UpGo-Logo.png
UPGO-Logo-Buzzfeed-100px.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/UPGO-Logo-Buzzfeed-100px.png
UPGO-Logo-Buzzfeed-200px.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Logos/UPGO-Logo-Buzzfeed-200px.png
UPGO-Pack-illustrations.pdf,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Characters/UPGO-Pack-illustrations.pdf
Vanilla.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Illustrations/250mL/Protein/Vanilla.png
Vanilla.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Illustrations/500mL/Protein/Vanilla.png
Vanilla.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Illustrations/500mL/BB/Vanilla.png
Vanilla.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Illustrations/250mL/NAS/Vanilla.png
Vanilla.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Illustrations/250mL/BB/Vanilla.png
Vanilla.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/UP&GO/Pack%20Illustrations/250mL/DF/Vanilla.png
WB-Bites-Apricot-bowl.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Apricot-bowl.png
WB-Bites-Apricot-Product1.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Apricot-Product1.png
WB-Bites-Apricot-Product2.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Apricot-Product2.png
WB-Bites-Apricot-Product3.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Apricot-Product3.png
WB-Bites-Apricot-Splash.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Apricot-Splash.png
WB-Bites-Berry-Bowl.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Berry-Bowl.png
WB-Bites-Berry-Product1.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Berry-Product1.png
WB-Bites-Berry-Product2.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Berry-Product2.png
WB-Bites-Berry-Product3.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Berry-Product3.png
WB-Bites-Berry-Splash.png,PROTEIN,Iced,King,/DAM/Asset Type/video/TVC |/Audio/Music,Sashmith,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Berry-Splash.png
WB-Bites-Coco-Bowl.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Coco-Bowl.png
WB-Bites-Coco-ChocNibs1.png,Sample image 2,example,madhavan,/DAM/Asset Type/Icon|/Logo,Nandha,10/02/2026,English|French,https://dluxtechcorp.sharepoint.com/sites/sanitarium_aprimo_asset/Shared%20Documents/Assets/Weet-Bix/PRODUCT%20IMAGERY/WB-Bites-Coco-ChocNibs1.png
